solver,topology,scenario,scheduler,num_agents,seed,is_baseline,avg_throughput,total_tasks,unassigned_ratio,wait_ratio,fault_tolerance,critical_time,deficit_recovery,throughput_recovery,mtbf,recovery_tick,survival_rate,impacted_area,deficit_integral,cascade_depth_avg,cascade_spread_avg,structural_cascade_avg,structural_cascade_max,mitigation_delta_avg,itae,rapidity,attack_rate,fleet_utilization,pbs_partial_rate,solver_step_avg_us,solver_step_max_us,wall_time_ms
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,123,true,0.5067,152,0.0090,0.2464,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.5800,1097879.1,6952581.0,329368
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,123,false,0.5033,151,0.0089,0.2724,0.9891,0.1294,,1.00,,,1.0000,-0.6579,623,0.25,1.25,2.25,4.00,-1.00,3679.0833,,0.0667,0.9918,0.4267,934687.0,6710183.0,280422
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,123,true,0.0267,8,0.0004,0.8817,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9133,8547.5,32916.0,2574
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,123,false,0.0267,8,0.0004,0.8845,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,1.00,1.00,0.00,0.0000,,0.0167,1.0000,0.9133,8853.8,26793.0,2660
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,123,true,0.0267,8,0.0004,0.8817,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9133,8478.3,24774.0,2547
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,123,false,0.0267,8,0.0004,0.8845,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,1.00,1.00,0.00,0.0000,,0.0167,1.0000,0.9133,8800.9,30682.0,2643
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,123,true,0.1733,52,0.0031,0.7347,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.1933,130784.4,2524197.0,39239
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,123,false,0.1733,52,0.0031,0.7347,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,2.50,3.00,-1.50,0.0000,,0.0333,0.9997,0.1933,128410.1,2590634.0,38531
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,123,true,0.5267,158,0.0097,0.2030,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.2733,3077961.8,24414345.0,923395
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,123,false,0.5267,158,0.0097,0.2030,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,,,0.0000,1.0000,0.2733,2961559.9,23720721.0,888468
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,456,true,0.3433,103,0.0059,0.5224,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.1267,589072.2,7555752.0,176726
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,456,false,0.2633,79,0.0045,0.6158,0.3514,0.0796,,1.00,,,1.0000,-23.3010,3858,0.00,1.00,4.42,8.00,-3.42,737.3333,,0.3167,0.9989,0.0867,439996.6,6516808.0,132073
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,456,true,0.0533,16,0.0009,0.8948,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.0733,3207.9,19277.0,966
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,456,false,0.0533,16,0.0009,0.8948,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.05,1.05,4.50,8.00,-3.45,0.0000,,0.3833,0.9998,0.0733,3112.3,22773.0,997
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,456,true,0.0533,16,0.0009,0.8948,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.0733,3183.6,21651.0,965
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,456,false,0.0533,16,0.0009,0.8948,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.05,1.05,4.50,8.00,-3.45,0.0000,,0.3833,0.9998,0.0733,3136.8,18289.0,999
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,456,true,0.6300,189,0.0131,0.0944,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.5600,471533.1,2805902.0,141464
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,456,false,0.5133,154,0.0103,0.2416,0.7328,0.1891,,1.00,,,1.0000,-18.5185,2376,0.00,1.00,3.50,7.00,-2.50,5538.3333,,0.2333,0.9908,0.6067,505478.2,4845080.0,151693
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,456,true,0.6567,197,0.0128,0.1071,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.4267,3670609.6,23524255.0,1101187
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,456,false,0.6033,181,0.0114,0.1884,0.8788,0.1493,,1.00,,,1.0000,-8.1218,3450,0.00,1.00,4.43,7.00,-3.43,5178.8333,,0.3833,0.9889,0.2667,3376083.6,25151433.0,1012918
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,789,true,0.6400,192,0.0121,0.0959,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.5133,1300312.4,7365255.0,390098
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,789,false,0.2700,81,0.0049,0.5588,0.1527,0.3433,,1.00,,,1.0000,-57.8125,10039,0.00,1.00,5.59,9.00,-4.59,7417.6667,,0.4500,0.9983,0.6933,654908.1,6621144.0,196576
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,789,true,0.0167,5,0.0003,0.9289,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.0467,7655.7,28537.0,2304
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,789,false,0.0167,5,0.0003,0.9289,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,5.15,7.00,-4.15,0.0000,,0.3333,1.0000,0.0467,7428.9,20472.0,2303
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,789,true,0.0167,5,0.0003,0.9289,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.0467,7619.1,25442.0,2290
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,789,false,0.0167,5,0.0003,0.9289,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,5.15,7.00,-4.15,0.0000,,0.3333,1.0000,0.0467,7502.5,23144.0,2316
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,789,true,0.1967,59,0.0039,0.7123,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.2600,872799.9,4232948.0,261850
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,789,false,0.2000,60,0.0041,0.7077,1.5000,0.0050,34.00,1.00,,152,1.0000,1.6949,34,0.00,1.00,6.85,13.00,-5.85,18.0000,,0.6833,0.9997,0.2000,676019.2,3985626.0,202974
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,789,true,0.5633,169,0.0099,0.1282,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.6600,3805984.0,24328464.0,1141799
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,789,false,0.4767,143,0.0091,0.2516,0.7869,0.1592,,1.00,,,1.0000,-15.3846,4944,0.00,1.00,4.31,9.00,-3.31,5485.3333,80.00,0.5333,0.9909,0.6800,3246766.8,23343502.0,974156
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1024,true,0.6667,200,0.0128,0.0880,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.4362,1187131.7,9079930.0,356144
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1024,false,0.5067,152,0.0089,0.2920,0.6336,0.3284,,1.00,,,1.0000,-24.0000,3377,0.00,1.00,6.10,10.00,-5.10,7825.0000,,0.1667,0.9929,0.3867,963016.2,8961148.0,288944
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1024,true,0.0300,9,0.0005,0.9196,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9267,4347.0,45579.0,1316
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1024,false,0.0300,9,0.0005,0.9196,,0.0000,0.00,1.00,,,1.0000,0.0000,0,1.00,2.00,2.67,3.00,-0.67,0.0000,,0.0500,1.0000,0.9267,3667.1,34268.0,1111
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1024,true,0.0300,9,0.0005,0.9196,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9267,4032.2,31652.0,1214
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1024,false,0.0300,9,0.0005,0.9196,,0.0000,0.00,1.00,,,1.0000,0.0000,0,1.00,2.00,2.67,3.00,-0.67,0.0000,,0.0500,1.0000,0.9267,3718.2,34582.0,1122
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1024,true,0.1033,31,0.0019,0.7827,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9400,268529.8,3426487.0,80564
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1024,false,0.1033,31,0.0019,0.7846,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.25,1.25,3.50,4.00,-2.25,0.0000,,0.0667,1.0000,0.9400,255666.6,3298328.0,76709
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1024,true,0.5767,173,0.0138,0.2433,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.3533,3292672.7,28888658.0,987808
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1024,false,0.6633,199,0.0132,0.1239,1.2453,0.0896,156.00,1.00,,269,1.0000,15.0289,1130,0.14,1.14,3.71,7.00,-2.57,3804.1667,,0.1333,0.9876,0.4200,4009630.0,23933157.0,1202916
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,2048,true,0.1433,43,0.0025,0.7918,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9000,754737.4,8243911.0,226434
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,2048,false,0.1433,43,0.0025,0.7918,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,4.50,5.00,-3.50,0.0000,,0.0667,0.9999,0.9000,727035.9,8172623.0,218127
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,2048,true,0.0200,6,0.0003,0.9192,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9400,6290.5,34698.0,1891
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,2048,false,0.0200,6,0.0003,0.9192,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,4.57,8.00,-3.57,0.0000,,0.4667,1.0000,0.9400,6051.7,20392.0,1882
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,2048,true,0.0200,6,0.0003,0.9192,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9400,5994.5,21101.0,1802
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,2048,false,0.0200,6,0.0003,0.9192,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,4.57,8.00,-3.57,0.0000,,0.4667,1.0000,0.9400,6131.5,26265.0,1911
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,2048,true,0.0933,28,0.0018,0.8413,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8867,734170.8,4731664.0,220258
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,2048,false,0.0933,28,0.0018,0.8413,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,5.00,7.00,-4.00,0.0000,42.00,0.0333,0.9997,0.8867,723183.1,4311929.0,216959
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,2048,true,0.3833,115,0.0077,0.4244,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.6800,2022200.9,22989219.0,606664
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,2048,false,0.3000,90,0.0057,0.5692,0.5455,0.0995,,1.00,,,1.0000,-21.7391,2773,0.00,1.00,3.27,6.00,-2.27,2055.0000,,0.1833,0.9972,0.6000,1666420.2,24593420.0,499971
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,3141,true,0.6000,180,0.0106,0.0924,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.4600,1306005.6,7248951.0,391806
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,3141,false,0.6000,180,0.0104,0.1560,1.0000,0.1343,182.00,1.00,,299,1.0000,0.0000,1960,0.17,1.33,2.50,5.00,-1.17,5142.3333,,0.1333,0.9888,0.4867,1002054.8,7959249.0,300631
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,3141,true,0.0467,14,0.0008,0.8964,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.0733,6888.0,49394.0,2077
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,3141,false,0.0467,14,0.0008,0.8964,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,1.07,3.20,3.80,7.00,-0.60,0.0000,,0.2667,0.9998,0.0733,6911.5,48737.0,2117
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,3141,true,0.0467,14,0.0008,0.8964,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.0733,6824.2,46205.0,2053
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,3141,false,0.0467,14,0.0008,0.8964,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,1.07,3.20,3.80,7.00,-0.60,0.0000,,0.2667,0.9998,0.0733,6870.3,49140.0,2112
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,3141,true,0.6500,195,0.0126,0.1009,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.6067,458264.1,3498537.0,137483
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,3141,false,0.6133,184,0.0122,0.1347,0.9203,0.1045,,1.00,,,1.0000,-5.6410,913,0.00,1.00,2.43,4.00,-1.43,4600.3667,,0.1167,0.9877,0.5800,494145.2,3518758.0,148263
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,3141,true,0.4467,134,0.0082,0.3329,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.3867,3149124.5,24546473.0,944742
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,3141,false,0.6167,185,0.0120,0.1293,1.6538,0.0597,92.00,1.00,,217,1.0000,38.0597,494,0.00,1.00,2.50,4.00,-1.50,1904.8333,,0.1000,0.9868,0.5000,4241589.6,24846178.0,1272496
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,9999,true,0.2567,77,0.0046,0.5177,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.5467,609303.9,6724954.0,182795
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,9999,false,0.2267,68,0.0040,0.5873,0.7000,0.0547,,1.00,,,1.0000,-11.6883,721,0.00,1.00,2.50,3.00,-1.50,1336.0000,,0.0333,0.9981,0.8667,600220.9,6494576.0,180077
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,9999,true,0.0167,5,0.0003,0.9317,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.0667,5120.7,20170.0,1540
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,9999,false,0.0167,5,0.0003,0.9317,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,,,0.0000,1.0000,0.0667,4944.7,15593.0,1483
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,9999,true,0.0167,5,0.0003,0.9317,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.0667,5093.6,22481.0,1539
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,9999,false,0.0167,5,0.0003,0.9317,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,,,0.0000,1.0000,0.0667,5027.2,20913.0,1508
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,9999,true,0.5300,159,0.0098,0.2674,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7200,518412.6,4428809.0,155528
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,9999,false,0.3233,97,0.0063,0.5027,0.3981,0.2090,,1.00,,,1.0000,-38.9937,5936,0.50,1.50,2.00,3.00,-0.50,4435.6667,,0.0500,0.9962,0.8067,390973.7,3459423.0,117299
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,9999,true,0.4500,135,0.0136,0.3313,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.6267,2954488.9,24339095.0,886351
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,9999,false,0.6533,196,0.0127,0.0979,1.8026,0.0547,56.00,1.00,,196,1.0000,45.1852,24,0.00,1.00,2.00,2.00,-1.00,1922.6667,,0.0167,0.9867,0.4200,3574219.7,25092215.0,1072270
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1337,true,0.6267,188,0.0114,0.0973,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.4867,1274613.1,6992700.0,382388
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1337,false,0.5733,172,0.0102,0.1490,0.8760,0.1592,,1.00,,,1.0000,-8.5106,1381,0.00,1.00,3.33,5.00,-2.33,5572.6667,,0.1000,0.9900,0.5067,1305079.4,7644443.0,391549
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1337,true,0.0133,4,0.0002,0.9344,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.0533,9134.2,31578.0,2744
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1337,false,0.0133,4,0.0002,0.9344,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,4.09,6.00,-3.09,0.0000,,0.1833,1.0000,0.0533,9041.7,24549.0,2750
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1337,true,0.0133,4,0.0002,0.9344,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.0533,9243.4,30129.0,2777
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1337,false,0.0133,4,0.0002,0.9344,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,4.09,6.00,-3.09,0.0000,,0.1833,1.0000,0.0533,8895.9,21427.0,2712
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1337,true,0.4000,120,0.0079,0.3902,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7267,506118.3,3081561.0,151848
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1337,false,0.5567,167,0.0105,0.1391,1.6812,0.0597,98.00,1.00,,216,1.0000,39.1667,858,0.00,1.00,3.50,5.00,-2.50,1638.6667,,0.1333,0.9896,0.6200,513006.6,3737952.0,153931
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1337,true,0.1433,43,0.0026,0.7151,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9333,1899775.9,20369172.0,569939
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,1337,false,0.1433,43,0.0026,0.7219,1.0000,0.0299,12.00,1.00,,218,1.0000,0.0000,12,0.00,1.00,4.60,6.00,-3.60,498.0000,,0.0833,0.9993,0.9333,1441508.2,19335587.0,432469
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,7777,true,0.1100,33,0.0019,0.8429,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9000,164853.8,5258609.0,49464
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,7777,false,0.1100,33,0.0019,0.8429,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,3.20,4.00,-2.20,0.0000,,0.0833,1.0000,0.9000,153741.0,4842770.0,46141
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,7777,true,0.0500,15,0.0008,0.9118,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.1200,4280.4,44061.0,1297
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,7777,false,0.0500,15,0.0008,0.9118,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,6.00,9.00,-5.00,0.0000,12.00,0.1500,0.9999,0.1200,4194.6,34100.0,1292
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,7777,true,0.0500,15,0.0008,0.9118,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.1200,4152.8,34836.0,1250
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,7777,false,0.0500,15,0.0008,0.9118,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,6.00,9.00,-5.00,0.0000,12.00,0.1500,0.9999,0.1200,4179.3,31762.0,1282
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,7777,true,0.5933,178,0.0111,0.1676,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.6200,485465.5,3328669.0,145644
rhcr_pbs,warehouse_single_dock,zone_50t,closest,60,7777,false,0.3367,101,0.0063,0.5318,0.3246,0.2289,,1.00,,,1.0000,-43.2584,6825,0.00,1.00,3.06,7.00,-2.06,5604.3333,,0.2833,0.9966,0.3000,400693.4,2612106.0,120274
