solver,topology,scenario,scheduler,num_agents,seed,is_baseline,avg_throughput,total_tasks,unassigned_ratio,wait_ratio,fault_tolerance,critical_time,deficit_recovery,throughput_recovery,mtbf,recovery_tick,survival_rate,impacted_area,deficit_integral,cascade_depth_avg,cascade_spread_avg,structural_cascade_avg,structural_cascade_max,mitigation_delta_avg,itae,rapidity,attack_rate,fleet_utilization,pbs_partial_rate,solver_step_avg_us,solver_step_max_us,wall_time_ms
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,1337,true,0.8367,251,0.0089,0.3977,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.5933,30670233.0,1443703254.0,9201075
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,1337,false,1.1600,348,0.0124,0.1716,1.7348,0.0597,112.00,1.00,,216,1.0000,38.6454,1207,0.00,1.00,5.38,10.00,-4.38,2533.3667,,0.1481,0.9880,0.7800,19076751.1,149763903.0,5723263
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,7777,true,1.2300,369,0.0125,0.1013,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.6933,9599076.0,64534890.0,2879743
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,7777,false,1.1900,357,0.0119,0.1460,0.9498,0.0995,,1.00,,,1.0000,-3.2520,1556,0.05,1.05,8.67,15.00,-7.62,5627.1333,,0.2037,0.9889,0.6200,6078078.5,45739327.0,1823679
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,7777,true,0.5200,156,0.0050,0.6069,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.4267,303471.6,1487275.0,91046
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,7777,false,0.4867,146,0.0048,0.6424,0.7297,0.0398,,1.00,,,1.0000,-6.4103,1634,0.00,1.00,3.56,8.00,-2.56,423.0000,,0.1481,0.9987,0.3733,283107.9,1514386.0,85289
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,7777,true,0.4133,124,0.0038,0.6680,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9533,2543176.8,10576651.0,762958
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,7777,false,0.8167,245,0.0076,0.3997,7.0500,0.0100,0.00,1.00,,,1.0000,97.5806,0,0.09,1.18,5.36,12.00,-4.18,2767.3333,,0.1204,0.9934,0.8667,1867493.8,10464920.0,560486
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,7777,true,1.2700,381,0.0128,0.1031,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8467,3831765.0,22091823.0,1149538
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,7777,false,1.1700,351,0.0127,0.1388,0.8828,0.1095,,1.00,,,1.0000,-7.8740,2954,0.00,1.00,4.12,8.00,-3.12,6936.7905,,0.1574,0.9874,0.8000,3825951.8,21957268.0,1148143
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,7777,true,1.2600,378,0.0136,0.1081,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7933,44678552.7,1276336893.0,13403570
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,7777,false,1.0067,302,0.0113,0.2401,0.6984,0.1841,,1.00,,,1.0000,-20.1058,4547,0.40,1.40,5.73,12.00,-4.33,8102.7000,,0.1759,0.9896,0.8333,16930881.2,121004254.0,5079459
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,11,true,1.2700,381,0.0127,0.1010,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.6533,5450822.9,37232888.0,1635256
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,11,false,1.1200,336,0.0111,0.2007,0.8242,0.1542,,1.00,,,1.0000,-11.8110,7253,0.05,1.05,6.57,11.00,-5.51,6087.2476,,0.3519,0.9895,0.6267,10496183.1,57467790.0,3149537
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,11,true,0.1533,46,0.0014,0.8532,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9200,343017.0,1515248.0,102914
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,11,false,0.1533,46,0.0014,0.8532,1.0000,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,9.69,17.00,-8.69,0.0000,110.00,0.1481,0.9998,0.9200,335864.5,1443415.0,101017
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,11,true,1.0967,329,0.0103,0.1843,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8133,1314406.0,11286634.0,394356
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,11,false,0.9267,278,0.0089,0.3040,0.7536,0.1542,,1.00,,,1.0000,-15.5015,7502,0.10,1.10,5.45,12.00,-4.35,5115.2000,,0.4074,0.9926,0.7600,1678571.4,11564538.0,504481
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,11,true,0.1700,51,0.0021,0.8398,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9867,618181.3,18692506.0,185459
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,11,false,0.1733,52,0.0022,0.8393,2.0000,0.0000,0.00,1.00,,,1.0000,1.9608,0,0.00,1.00,13.11,22.00,-12.11,0.0000,10.00,0.0833,0.9999,0.9867,600583.5,18463001.0,180303
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,11,true,1.2467,374,0.0136,0.1051,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8200,43763631.1,1386136749.0,13129096
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,11,false,1.1567,347,0.0125,0.1688,0.8920,0.1294,,1.00,,,1.0000,-7.2193,4078,0.04,1.04,7.58,14.00,-6.54,6693.5667,,0.2315,0.9882,0.8067,32431333.5,178433031.0,9729960
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,22,true,0.2467,74,0.0024,0.7978,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9667,1318250.1,55000374.0,395482
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,22,false,0.2467,74,0.0024,0.7993,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,9.35,13.00,-8.35,0.0000,,0.1852,1.0000,0.9667,1183408.5,53076489.0,355293
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,22,true,1.2833,385,0.0120,0.1105,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7933,392523.9,1590409.0,117763
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,22,false,1.1700,351,0.0109,0.1835,0.8697,0.1493,,1.00,,,1.0000,-8.8312,6125,0.09,1.09,6.04,9.00,-4.96,6834.1667,,0.2222,0.9895,0.7333,338158.6,1437692.0,101891
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,22,true,1.2667,380,0.0120,0.1194,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7600,1133854.7,10339469.0,340184
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,22,false,1.1233,337,0.0106,0.1886,0.8320,0.1741,,1.00,,,1.0000,-11.3158,7790,0.06,1.06,3.88,7.00,-2.81,7367.1524,,0.3148,0.9900,0.6267,751286.6,8949411.0,225891
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,22,true,1.1533,346,0.0123,0.1403,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9067,3416124.4,22002274.0,1024845
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,22,false,1.0667,320,0.0114,0.2384,0.8889,0.1343,,1.00,,,1.0000,-7.5145,5565,0.09,1.09,8.04,15.00,-6.96,6537.4000,,0.2315,0.9889,0.8333,2577369.7,16578813.0,773618
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,22,true,1.1667,350,0.0119,0.1149,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7800,23350748.2,156066562.0,7005234
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,22,false,1.0833,325,0.0112,0.1824,0.8908,0.1144,,1.00,,,1.0000,-7.1429,4080,0.08,1.08,6.81,11.00,-5.73,5669.4000,,0.3519,0.9895,0.6933,21672824.6,171897035.0,6502264
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,33,true,1.2167,365,0.0123,0.1067,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7400,9904819.2,58975278.0,2971450
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,33,false,1.2033,361,0.0119,0.1209,0.9843,0.0896,,1.00,,,1.0000,-1.0959,1439,0.00,1.00,3.83,5.00,-2.83,5613.9365,,0.0556,0.9874,0.7067,10532516.2,63009612.0,3159889
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,33,true,0.5267,158,0.0050,0.5781,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8533,417820.9,1499566.0,125351
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,33,false,1.2167,365,0.0113,0.1137,5.2245,0.0149,14.00,1.00,,136,1.0000,131.0127,9,0.00,1.00,1.80,4.00,-0.80,641.3333,,0.0463,0.9881,0.7133,370067.8,1712546.0,111172
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,33,true,1.2567,377,0.0116,0.1073,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7133,811883.7,11526812.0,243596
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,33,false,1.2100,363,0.0113,0.1170,0.9472,0.0846,,1.00,,,1.0000,-3.7135,1488,0.00,1.00,2.80,5.00,-1.80,7319.2333,,0.0463,0.9883,0.6533,846353.3,9605646.0,253987
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,33,true,1.1900,357,0.0122,0.0988,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8267,18949038.5,218696838.0,5684720
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,33,false,1.2700,381,0.0134,0.0988,1.0964,0.0796,90.00,1.00,,206,1.0000,6.7227,48,0.00,1.00,3.00,4.00,-2.00,7697.5000,,0.0185,0.9856,0.7933,3646940.1,18922937.0,1094137
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,33,true,1.2000,360,0.0119,0.0992,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8200,26374296.5,173283363.0,7912296
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,33,false,0.8533,256,0.0090,0.3268,0.5840,0.2090,,1.00,,,1.0000,-28.8889,6481,0.00,1.00,2.25,5.00,-1.25,7492.2000,,0.0741,0.9920,0.8133,16045739.8,172217299.0,4813902
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,44,true,0.5833,175,0.0056,0.5163,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9067,3862276.8,35774166.0,1158690
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,44,false,0.6000,180,0.0061,0.5194,1.0694,0.0796,48.00,1.00,,216,1.0000,2.8571,573,0.00,1.00,1.80,3.00,-0.80,3008.3333,,0.0463,0.9959,0.9133,4776240.4,39464137.0,1432945
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,44,true,1.2033,361,0.0112,0.1104,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7400,360829.8,1647118.0,108271
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,44,false,1.2333,370,0.0117,0.1252,1.0361,0.0995,78.00,1.00,,194,1.0000,2.4931,220,0.00,1.00,2.67,4.00,-1.67,8211.3190,,0.0833,0.9877,0.7400,372166.0,1727454.0,111769
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,44,true,1.2167,365,0.0113,0.1063,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7267,833331.2,9938655.0,250004
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,44,false,1.1967,359,0.0111,0.1087,0.9761,0.0746,,1.00,,,1.0000,-1.6438,1053,0.00,1.00,2.56,4.00,-1.56,6717.8667,,0.0833,0.9886,0.6600,543819.0,9886263.0,163274
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,44,true,0.4267,128,0.0048,0.6320,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9800,3477558.1,15553533.0,1043272
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,44,false,0.4233,127,0.0048,0.6350,0.9688,0.0448,,1.00,,,1.0000,-0.7812,29,0.00,1.00,2.00,2.00,-1.00,1307.0000,,0.0185,0.9984,0.9800,2326057.0,15795364.0,697834
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,44,true,0.4067,122,0.0040,0.6429,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9533,6758944.8,122604743.0,2027689
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,44,false,0.4033,121,0.0040,0.6464,0.9583,0.0050,,1.00,,,1.0000,-0.8197,135,0.00,1.00,2.33,4.00,-1.33,66.0000,,0.0278,0.9988,0.9533,6723858.2,122290572.0,2017259
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,55,true,1.1233,337,0.0114,0.1839,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7667,9981368.6,49725377.0,2994415
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,55,false,0.7000,210,0.0073,0.4706,0.5115,0.2338,,1.00,,,1.0000,-37.6855,8415,0.00,1.00,1.50,2.00,-0.50,7348.2000,,0.0185,0.9932,0.9067,13476148.7,61614609.0,4042883
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,55,true,0.8467,254,0.0081,0.3450,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8667,425368.5,1738765.0,127619
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,55,false,0.5033,151,0.0047,0.5754,0.3133,0.2289,,1.00,,,1.0000,-40.5512,14497,0.00,1.00,1.60,2.00,-0.60,3498.5667,,0.0463,0.9978,0.9333,393384.4,1489970.0,118056
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,55,true,0.1667,50,0.0015,0.8274,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9467,2526750.8,12044408.0,758030
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,55,false,0.1667,50,0.0015,0.8274,,0.0000,0.00,1.00,,,1.0000,0.0000,0,0.00,1.00,1.50,2.00,-0.50,0.0000,,0.0185,1.0000,0.9467,2547045.5,12091952.0,764128
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,55,true,0.3400,102,0.0049,0.7007,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9467,2199228.9,21278745.0,659773
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,55,false,0.2033,61,0.0085,0.8028,0.1458,0.1393,,1.00,,,1.0000,-40.1961,5050,0.00,1.00,3.50,5.00,-2.50,2346.0000,,0.0185,0.9903,0.9600,1127222.7,19846004.0,338198
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,55,true,1.1867,356,0.0132,0.1121,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8600,22057791.7,149831617.0,6617372
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,55,false,1.1767,353,0.0126,0.1468,0.9877,0.0746,,1.00,,,1.0000,-0.8427,597,0.00,1.00,3.67,8.00,-2.67,6844.6000,,0.0556,0.9881,0.7800,18274392.1,130851137.0,5482432
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,101,true,1.2467,374,0.0122,0.0928,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.5733,24601128.8,594389471.0,7380351
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,101,false,1.1433,343,0.0109,0.1654,0.8803,0.1194,,1.00,,,1.0000,-8.2888,4766,0.03,1.03,6.91,11.00,-5.88,6188.8143,,0.3056,0.9891,0.6000,10762753.2,61897691.0,3229580
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,101,true,1.2333,370,0.0116,0.1032,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8267,406033.5,1939602.0,121818
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,101,false,0.9033,271,0.0085,0.3060,0.6040,0.2139,,1.00,,,1.0000,-26.7568,8414,0.17,1.17,5.30,8.00,-4.13,7274.2333,,0.3148,0.9929,0.8133,343564.1,1901224.0,103715
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,101,true,1.1333,340,0.0106,0.1679,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8067,1203539.3,9506055.0,361068
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,101,false,1.1267,338,0.0106,0.2007,0.9907,0.1542,,1.00,,,1.0000,-0.5882,4698,0.06,1.06,6.74,11.00,-5.69,8184.4333,,0.3426,0.9901,0.6800,827468.6,9991964.0,249027
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,101,true,0.9600,288,0.0104,0.2552,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8600,3123633.8,24524771.0,937120
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,101,false,1.1033,331,0.0120,0.1894,1.2544,0.1194,148.00,1.00,,266,1.0000,14.9306,4214,0.00,1.00,5.81,9.00,-4.81,5074.6524,,0.3426,0.9882,0.7400,4142059.3,23948406.0,1243399
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,101,true,1.2533,376,0.0134,0.1028,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7667,23533147.6,166736479.0,7059956
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,101,false,1.0800,324,0.0112,0.1880,0.7945,0.1493,,1.00,,,1.0000,-13.8298,6723,0.06,1.06,7.78,13.00,-6.72,5778.0000,,0.3519,0.9895,0.6933,28237281.5,178679768.0,8472025
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,202,true,1.2567,377,0.0122,0.1065,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7400,9153938.2,79488974.0,2746203
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,202,false,1.1133,334,0.0108,0.1686,0.8327,0.1045,,1.00,,,1.0000,-11.4058,2283,0.00,1.00,2.88,5.00,-1.88,5570.5952,,0.0741,0.9895,0.7800,5108241.7,53478058.0,1532617
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,202,true,0.3933,118,0.0036,0.6725,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9600,372395.5,1644443.0,111723
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,202,false,0.3833,115,0.0035,0.6767,0.7692,0.0149,,1.00,,,1.0000,-2.5424,91,0.33,1.33,3.00,4.00,-1.67,512.0000,,0.0370,0.9995,0.9600,191679.4,897119.0,57540
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,202,true,1.0767,323,0.0100,0.1795,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7667,1108827.9,11585243.0,332653
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,202,false,1.2267,368,0.0114,0.1085,1.2143,0.0547,136.00,1.00,,252,1.0000,13.9319,589,0.00,1.00,4.20,7.00,-3.20,6421.4667,,0.0463,0.9882,0.7200,419382.6,4986283.0,125876
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,202,true,1.2033,361,0.0129,0.1148,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9133,3774741.5,22994489.0,1132429
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,202,false,1.2200,366,0.0127,0.1132,1.0202,0.0896,148.00,1.00,,264,1.0000,1.3850,883,0.00,1.00,1.88,3.00,-0.88,8402.6952,,0.0741,0.9867,0.8333,2122387.2,12078976.0,636808
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,202,true,1.2100,363,0.0125,0.1042,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8133,24075128.1,174118089.0,7222543
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,202,false,1.1733,352,0.0125,0.1382,0.9565,0.0796,,1.00,,,1.0000,-3.0303,536,0.00,1.00,2.25,3.00,-1.25,6397.7714,,0.0370,0.9868,0.8467,26926787.7,166411858.0,8078157
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,303,true,0.2033,61,0.0099,0.7959,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9733,3615804.2,40951513.0,1084749
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,303,false,0.2000,60,0.0098,0.7965,0.5000,0.0050,,1.00,,,1.0000,-1.6393,155,0.00,1.00,9.05,22.00,-8.05,46.0000,,0.7407,0.9907,0.9733,3621008.5,41796073.0,1087744
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,303,true,1.2333,370,0.0116,0.1035,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7800,389258.8,1582978.0,116796
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,303,false,0.5767,173,0.0055,0.5521,0.2088,0.4030,,1.00,,,1.0000,-53.2432,17898,0.05,1.11,5.74,16.00,-4.63,9476.6952,,0.3704,0.9975,0.8733,467735.0,1595572.0,141065
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,303,true,1.2767,383,0.0119,0.0988,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.6933,801964.6,12462787.0,240631
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,303,false,0.6200,186,0.0058,0.5291,0.2151,0.3781,,1.00,,,1.0000,-51.4360,17905,0.02,1.02,6.70,12.00,-5.68,8235.6667,64.00,0.4722,0.9975,0.7667,977431.7,8330837.0,293933
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,303,true,0.4567,137,0.0048,0.6213,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9667,2178449.0,23305587.0,653539
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,303,false,0.4100,123,0.0042,0.6623,0.6111,0.0995,,1.00,,,1.0000,-10.2190,3356,0.00,1.00,9.74,25.00,-8.74,1025.6667,,0.6019,0.9989,0.9667,946591.0,13863635.0,284813
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,303,true,0.3200,96,0.0034,0.7319,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.9667,17969292.8,111147876.0,5390796
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,303,false,0.3233,97,0.0070,0.7475,1.0345,0.1045,138.00,1.00,,264,1.0000,1.0417,1164,0.00,1.00,10.86,21.00,-9.86,2045.0000,,0.7963,0.9932,0.9667,10726540.7,143975110.0,3218839
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,404,true,1.2467,374,0.0124,0.1090,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.8200,9171588.9,52069118.0,2751481
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,404,false,1.0867,326,0.0107,0.2140,0.8118,0.1493,,1.00,,,1.0000,-12.8342,6485,0.00,1.00,5.53,11.00,-4.53,6117.1762,,0.3333,0.9901,0.8200,10116795.2,48173454.0,3035803
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,404,true,1.2167,365,0.0117,0.1143,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,0.0000,1.0000,0.7533,401817.1,1600899.0,120550
rhcr_pbs,warehouse_single_dock_w2,zone_50t,closest,108,404,false,0.5533,166,0.0052,0.5906,0.1459,0.3731,,1.00,,,1.0000,-54.5205,17792,0.25,1.34,6.00,11.00,-4.66,8628.3000,,0.3981,0.9984,0.3400,423108.3,1566640.0,127674
